lat,long,delta_long,delta_lat
31.7,-122.8,-1.00379445337267,0.510229210382719
32.7,-122.8,-0.942620475286427,0.457346432108214
33.7,-122.8,-0.8562034464964,0.413081247548063
34.7,-122.8,-0.768704325131119,0.369603218448428
35.7,-122.8,-0.692031313484171,0.324421769189478
36.7,-122.8,-0.620944675483857,0.281675330549868
37.7,-122.8,-0.567124438783369,0.231164344633858
38.7,-122.8,-0.491652168026579,0.179655665941616
39.7,-122.8,-0.452629550516965,0.128750532859295
40.7,-122.8,-0.439056649304194,0.0823739137394203
41.7,-122.8,-0.428645648695516,0.0382336372578187
42.7,-122.8,-0.403558739522267,-0.006754559251372
43.7,-122.8,-0.346750576456462,-0.0510216309518119
44.7,-122.8,-0.263100046488626,-0.0933833882406804
45.7,-122.8,-0.162194373716772,-0.133731819307565
46.7,-122.8,-0.0536207822389133,-0.171958912342051
47.7,-122.8,0.0530335038469352,-0.207956655533727
48.7,-122.8,0.14818126044276,-0.241617037072178
49.7,-122.8,0.222235263450548,-0.272832045146992
29.7,-121.8,-1.19284576045367,0.610250934010907
30.7,-121.8,-1.14583917084868,0.542362393013538
31.7,-121.8,-1.08285045572338,0.485745442389152
32.7,-121.8,-1.01049998068025,0.436588334884478
33.7,-121.8,-0.93540811132176,0.391079323246248
34.7,-121.8,-0.864195213250392,0.345406660221194
35.7,-121.8,-0.804037854333501,0.29848290937024
36.7,-121.8,-0.76484608457599,0.252186548543973
37.7,-121.8,-0.743429206758937,0.200879392912991
38.7,-121.8,-0.705791377807386,0.148738361440041
39.7,-121.8,-0.673737452999426,0.098350568779777
40.7,-121.8,-0.63295378925749,0.0572080095112276
41.7,-121.8,-0.591036378246535,0.0185627471408436
42.7,-121.8,-0.558148704062185,-0.0259329832033712
43.7,-121.8,-0.493535977501306,-0.0734082623487641
44.7,-121.8,-0.391943822031009,-0.120821113224284
45.7,-121.8,-0.266854069270141,-0.167479670298884
46.7,-121.8,-0.131748550837549,-0.212692068041519
47.7,-121.8,-0.000109098352079631,-0.255766440921142
48.7,-121.8,0.114582456567419,-0.296010923406707
49.7,-121.8,0.1988442823021,-0.332733649967168
29.7,-120.8,-1.47285967561792,0.545701075786301
30.7,-120.8,-1.29970074857851,0.504035073320537
31.7,-120.8,-1.17617527784946,0.460422543238539
32.7,-120.8,-1.08887401358229,0.415131043133765
33.7,-120.8,-1.02438770592853,0.368428130599675
34.7,-120.8,-0.96930710503971,0.320581363229729
35.7,-120.8,-0.924447481935033,0.272005235968069
36.7,-120.8,-0.916365548688657,0.222256845060677
37.7,-120.8,-0.92734644270271,0.170005584008856
38.7,-120.8,-0.92708041501864,0.117197779153402
39.7,-120.8,-0.900630728408525,0.0673948006724162
40.7,-120.8,-0.829631171577208,0.0316452806099604
41.7,-120.8,-0.753129860312724,-0.00125797095351557
42.7,-120.8,-0.711034957947171,-0.0449279202031169
43.7,-120.8,-0.638002846668664,-0.0951158786733623
44.7,-120.8,-0.517989614755339,-0.146919971036424
45.7,-120.8,-0.368323380061566,-0.199095298233103
46.7,-120.8,-0.206332260441721,-0.2503969612042
47.7,-120.8,-0.0493443737501742,-0.299580060890515
48.7,-120.8,0.0853121621587007,-0.345399698232849
49.7,-120.8,0.180309229430531,-0.386610974172002
29.7,-119.8,-1.77166371639861,0.488275628889277
30.7,-119.8,-1.46932200763341,0.468155620100196
31.7,-119.8,-1.28211502825527,0.435299266814905
32.7,-119.8,-1.17657579254396,0.393296232702941
33.7,-119.8,-1.11923731477928,0.345736181433844
34.7,-119.8,-1.07663260924101,0.296208776677153
35.7,-119.8,-1.0411912183525,0.246687235319433
36.7,-119.8,-1.05494387381557,0.194889226721017
37.7,-119.8,-1.09008352682622,0.141681772211338
38.7,-119.8,-1.11401948854134,0.0882055820707368
39.7,-119.8,-1.08976124482247,0.0389154833829564
40.7,-119.8,-0.996220735969776,0.00740353348163622
41.7,-119.8,-0.894350028757336,-0.0209256427963943
42.7,-119.8,-0.84493856239056,-0.063666965716967
43.7,-119.8,-0.763376507015923,-0.115696369404272
44.7,-119.8,-0.625928551091888,-0.170708199684964
45.7,-119.8,-0.453352568458282,-0.226970234418603
46.7,-119.8,-0.266406432954934,-0.282750251464747
47.7,-119.8,-0.0858480184216706,-0.336316028682956
48.7,-119.8,0.0675648013016805,-0.385935343932787
49.7,-119.8,0.173074152375292,-0.4298759750738
29.7,-118.8,-2.06711042878197,0.446730495792785
30.7,-118.8,-1.64687579983074,0.4383015919063
31.7,-118.8,-1.39901581544519,0.411414367002275
32.7,-118.8,-1.27243853611668,0.371405579438872
33.7,-118.8,-1.21605202233658,0.323611987574255
34.7,-118.8,-1.17876433459623,0.273370349766587
35.7,-118.8,-1.14220008564964,0.224227393760801
36.7,-118.8,-1.16002186595043,0.173086700146031
37.7,-118.8,-1.20284783934099,0.119046811810318
38.7,-118.8,-1.22510880725648,0.0649334331810864
39.7,-118.8,-1.19758087031947,0.0159448717571413
40.7,-118.8,-1.09985442214162,-0.0137994254277272
41.7,-118.8,-0.994120817443624,-0.0401373941589277
42.7,-118.8,-0.942580578605687,-0.0820777152112789
43.7,-118.8,-0.852882281600468,-0.134701624020158
44.7,-118.8,-0.70045175747093,-0.191214037177767
45.7,-118.8,-0.508691896827522,-0.249496010163765
46.7,-118.8,-0.301005590280692,-0.307428598457814
47.7,-118.8,-0.100795728440891,-0.362892857539574
48.7,-118.8,0.0685347980814336,-0.413769842888705
49.7,-118.8,0.183583098675831,-0.457940609984869
